0.000000,10.000000,0.000000
0.015625,10.000000,-0.051473
0.031250,9.999189,-0.101752
0.046875,9.997587,-0.150859
0.062500,9.995212,-0.198820
0.078125,9.992081,-0.245655
0.093750,9.988212,-0.291387
0.109375,9.983624,-0.336038
0.125000,9.978332,-0.379629
0.140625,9.972354,-0.422182
0.156250,9.965706,-0.463717
0.171875,9.958404,-0.504253
0.187500,9.950463,-0.543812
0.203125,9.941900,-0.582411
0.218750,9.932729,-0.620071
0.234375,9.922964,-0.656810
0.250000,9.912622,-0.692646
0.265625,9.901714,-0.727598
0.281250,9.890257,-0.761682
0.296875,9.878263,-0.794916
0.312500,9.865745,-0.827318
0.328125,9.852717,-0.858903
0.343750,9.839192,-0.889688
0.359375,9.825182,-0.919690
0.375000,9.810700,-0.948923
0.390625,9.795757,-0.977403
0.406250,9.780366,-1.005145
0.421875,9.764538,-1.032165
0.437500,9.748284,-1.058476
0.453125,9.731616,-1.084093
0.468750,9.714545,-1.109030
0.484375,9.697081,-1.133300
0.500000,9.679235,-1.156917
0.515625,9.661017,-1.179894
0.531250,9.642437,-1.202245
0.546875,9.623505,-1.223981
0.562500,9.604231,-1.245115
0.578125,9.584624,-1.265660
0.593750,9.564693,-1.285627
0.609375,9.544449,-1.305029
0.625000,9.523898,-1.323875
0.640625,9.503051,-1.342179
0.656250,9.481916,-1.359951
0.671875,9.460500,-1.377202
0.687500,9.438814,-1.393942
0.703125,9.416863,-1.410182
0.718750,9.394657,-1.425932
0.734375,9.372203,-1.441202
0.750000,9.349508,-1.456003
0.765625,9.326580,-1.470343
0.781250,9.303426,-1.484233
0.796875,9.280054,-1.497681
0.812500,9.256470,-1.510696
0.828125,9.232681,-1.523289
0.843750,9.208694,-1.535466
0.859375,9.184515,-1.547238
0.875000,9.160150,-1.558612
0.890625,9.135607,-1.569597
0.906250,9.110890,-1.580200
0.921875,9.086006,-1.590431
0.937500,9.060962,-1.600295
0.953125,9.035762,-1.609802
0.968750,9.010412,-1.618959
0.984375,8.984918,-1.627773
1.000000,8.959286,-1.636251
1.015625,8.933520,-1.644400
1.031250,8.907625,-1.652228
1.046875,8.881607,-1.659740
1.062500,8.855471,-1.666945
1.078125,8.829222,-1.673847
1.093750,8.802864,-1.680455
1.109375,8.776401,-1.686773
1.125000,8.749840,-1.692809
1.140625,8.723183,-1.698568
1.156250,8.696435,-1.704056
