0.000000,10.000000,0.000000
0.031250,10.000000,-0.104167
0.062500,9.996694,-0.208316
0.093750,9.990082,-0.312415
0.125000,9.980167,-0.416427
0.156250,9.966950,-0.520320
0.187500,9.950436,-0.624057
0.218750,9.930630,-0.727606
0.250000,9.907537,-0.830932
0.281250,9.881164,-0.934000
0.312500,9.851521,-1.036777
0.343750,9.818615,-1.139228
0.375000,9.782458,-1.241320
0.406250,9.743061,-1.343018
0.437500,9.700436,-1.444290
0.468750,9.654596,-1.545101
0.500000,9.605557,-1.645418
0.531250,9.553335,-1.745208
0.562500,9.497945,-1.844438
0.593750,9.439406,-1.943075
0.625000,9.377736,-2.041086
0.656250,9.312955,-2.138438
0.687500,9.245085,-2.235100
0.718750,9.174147,-2.331039
0.750000,9.100163,-2.426224
0.781250,9.023159,-2.520623
0.812500,8.943159,-2.614204
0.843750,8.860189,-2.706936
0.875000,8.774275,-2.798789
0.906250,8.685446,-2.889732
0.937500,8.593731,-2.979735
0.968750,8.499160,-3.068768
1.000000,8.401762,-3.156802
1.031250,8.301571,-3.243806
1.062500,8.198618,-3.329753
1.093750,8.092937,-3.414613
1.125000,7.984563,-3.498359
1.156250,7.873531,-3.580962
1.187500,7.759878,-3.662395
1.218750,7.643640,-3.742631
1.250000,7.524855,-3.821643
1.281250,7.403563,-3.899405
1.312500,7.279802,-3.975891
1.343750,7.153614,-4.051075
1.375000,7.025040,-4.124933
1.406250,6.894122,-4.197439
1.437500,6.760902,-4.268569
1.468750,6.625425,-4.338301
1.500000,6.487735,-4.406609
1.531250,6.347877,-4.473473
1.562500,6.205896,-4.538868
1.593750,6.061841,-4.602774
1.625000,5.915756,-4.665169
1.656250,5.767692,-4.726033
1.687500,5.617696,-4.785343
1.718750,5.465817,-4.843082
1.750000,5.312106,-4.899230
1.781250,5.156613,-4.953767
1.812500,4.999389,-5.006675
1.843750,4.840486,-5.057937
1.875000,4.679955,-5.107536
1.906250,4.517851,-5.155454
1.937500,4.354226,-5.201676
1.968750,4.189134,-5.246186
2.000000,4.022629,-5.288969
2.031250,3.854766,-5.330010
2.062500,3.685601,-5.369296
2.093750,3.515188,-5.406814
2.125000,3.343585,-5.442551
2.156250,3.170848,-5.476494
2.187500,2.997034,-5.508632
2.218750,2.822199,-5.538955
2.250000,2.646402,-5.567451
2.281250,2.469701,-5.594112
2.312500,2.292153,-5.618927
2.343750,2.113818,-5.641889
2.375000,1.934754,-5.662990
2.406250,1.755021,-5.682222
2.437500,1.574677,-5.699578
2.468750,1.393782,-5.715054
2.500000,1.212396,-5.728642
2.531250,1.030579,-5.740339
2.562500,0.848390,-5.750140
2.593750,0.665891,-5.758041
2.625000,0.483140,-5.764040
2.656250,0.300200,-5.768135
2.687500,0.117129,-5.770323
2.718750,-0.066011,-5.770604
2.750000,-0.249160,-5.768977
2.781250,-0.432258,-5.765443
2.812500,-0.615243,-5.760002
2.843750,-0.798055,-5.752656
2.875000,-0.980635,-5.743406
2.906250,-1.162921,-5.732256
2.937500,-1.344853,-5.719210
2.968750,-1.526370,-5.704270
3.000000,-1.707414,-5.687442
3.031250,-1.887924,-5.668731
3.062500,-2.067840,-5.648142
3.093750,-2.247102,-5.625683
3.125000,-2.425651,-5.601360
3.156250,-2.603429,-5.575181
3.187500,-2.780376,-5.547154
3.218750,-2.956433,-5.517289
3.250000,-3.131542,-5.485595
3.281250,-3.305645,-5.452082
3.312500,-3.478685,-5.416761
3.343750,-3.650604,-5.379643
3.375000,-3.821344,-5.340740
3.406250,-3.990850,-5.300065
3.437500,-4.159065,-5.257631
3.468750,-4.325933,-5.213452
3.500000,-4.491399,-5.167542
3.531250,-4.655408,-5.119915
3.562500,-4.817906,-5.070588
3.593750,-4.978837,-5.019576
3.625000,-5.138150,-4.966896
3.656250,-5.295791,-4.912565
3.687500,-5.451707,-4.856601
3.718750,-5.605847,-4.799022
3.750000,-5.758160,-4.739847
3.781250,-5.908595,-4.679095
3.812500,-6.057101,-4.616785
3.843750,-6.203630,-4.552939
3.875000,-6.348133,-4.487577
3.906250,-6.490560,-4.420720
3.937500,-6.630867,-4.352391
3.968750,-6.769004,-4.282611
4.000000,-6.904927,-4.211403
4.031250,-7.038589,-4.138791
4.062500,-7.169947,-4.064799
4.093750,-7.298957,-3.989451
4.125000,-7.425576,-3.912770
4.156250,-7.549760,-3.834784
4.187500,-7.671470,-3.755516
4.218750,-7.790663,-3.674994
4.250000,-7.907301,-3.593243
4.281250,-8.021345,-3.510291
4.312500,-8.132755,-3.426164
4.343750,-8.241496,-3.340890
4.375000,-8.347530,-3.254497
4.406250,-8.450822,-3.167014
4.437500,-8.551337,-3.078469
4.468750,-8.649043,-2.988892
4.500000,-8.743905,-2.898311
4.531250,-8.835892,-2.806757
4.562500,-8.924974,-2.714259
4.593750,-9.011120,-2.620849
4.625000,-9.094301,-2.526557
4.656250,-9.174490,-2.431413
4.687500,-9.251659,-2.335450
4.718750,-9.325782,-2.238698
4.750000,-9.396834,-2.141190
4.781250,-9.464792,-2.042958
4.812500,-9.529632,-1.944034
4.843750,-9.591332,-1.844451
4.875000,-9.649872,-1.744241
4.906250,-9.705231,-1.643437
4.937500,-9.757391,-1.542074
4.968750,-9.806334,-1.440183
5.000000,-9.852043,-1.337800
5.031250,-9.894502,-1.234956
5.062500,-9.933698,-1.131688
5.093750,-9.969615,-1.028027
5.125000,-10.002243,-0.924010
5.156250,-10.031570,-0.819669
5.187500,-10.057585,-0.715041
5.218750,-10.080279,-0.610158
5.250000,-10.099644,-0.505055
5.281250,-10.115674,-0.399769
5.312500,-10.128362,-0.294332
5.343750,-10.137703,-0.188780
5.375000,-10.143695,-0.083148
5.406250,-10.146334,0.022529
5.437500,-10.145619,0.128216
5.468750,-10.141550,0.233879
5.500000,-10.134127,0.339482
5.531250,-10.123352,0.444990
5.562500,-10.109229,0.550369
5.593750,-10.091761,0.655584
5.625000,-10.070954,0.760600
5.656250,-10.046814,0.865382
5.687500,-10.019348,0.969895
5.718750,-9.988565,1.074106
5.750000,-9.954475,1.177979
5.781250,-9.917088,1.281479
5.812500,-9.876416,1.384574
