0.0000000000,2.0000000000,2.0000000000
0.1000000000,2.2000000000,2.2000000000
0.2000000000,2.3760000000,2.4640000000
0.3000000000,2.5033536000,2.8030464000
0.4000000000,2.5526580504,3.2244433896
0.5000000000,2.4953653278,3.7250891883
0.6000000000,2.3144290858,4.2821261099
0.7000000000,2.0176900898,4.8449812206
0.8000000000,1.6454300573,5.3380501580
0.9000000000,1.2607202568,5.6825839599
1.0000000000,0.9225214629,5.8307404348
1.1000000000,0.6613795822,5.7855647109
1.2000000000,0.4771480197,5.5896536769
1.3000000000,0.3535832074,5.2973975275
1.4000000000,0.2723510887,4.9549648556
1.5000000000,0.2191074080,4.5944173774
1.6000000000,0.1841725421,4.2356427279
1.7000000000,0.1614153959,3.8900873640
1.8000000000,0.1470480155,3.5638706268
1.9000000000,0.1387564098,3.2598895744
2.0000000000,0.1351502754,2.9791336744
2.1000000000,0.1354322844,2.7214833806
2.2000000000,0.1392042986,2.4861927136
2.3000000000,0.1463567168,2.2721823135
2.4000000000,0.1570088175,2.0782189965
2.5000000000,0.1714815921,1.9030269676
2.6000000000,0.1902926603,1.7453576803
2.7000000000,0.2141675828,1.6040347879
2.8000000000,0.2440646323,1.4779845344
2.9000000000,0.2812116468,1.3662584561
3.0000000000,0.3271543618,1.2680533896
3.1000000000,0.3838157506,1.1827329703
3.2000000000,0.4535653215,1.1098548276
3.3000000000,0.5392957517,1.0492085110
3.4000000000,0.6445011080,1.0008710291
3.5000000000,0.7733451917,0.9652901750
3.6000000000,0.9306984976,0.9434114090
3.7000000000,1.1221048888,0.9368734262
3.8000000000,1.3536093303,0.9483131087
3.9000000000,1.6313275821,0.9818463451
4.0000000000,1.9605545544,1.0438330130
4.1000000000,2.3440717639,1.1440988684
4.2000000000,2.7791083078,1.2978739669
4.3000000000,3.2521475678,1.5287798026
4.4000000000,3.7306100865,1.8730835740
4.5000000000,4.1510186650,2.3845496640
4.6000000000,4.4064932483,3.1359257138
4.7000000000,4.3465976742,4.2041766910
4.8000000000,3.8231905138,5.6111454846
4.9000000000,2.8248998491,7.1952787549
5.0000000000,1.6397756169,8.5083450664
5.1000000000,0.7365306240,9.0526882378
5.2000000000,0.2907315995,8.8141776257
5.3000000000,0.1216950834,8.1890158591
5.4000000000,0.0585473116,7.4697705700
5.5000000000,0.0323780066,6.7665270115
5.6000000000,0.0201827429,6.1117829760
5.7000000000,0.0139023114,5.5129399329
5.8000000000,0.0104087440,4.9693102003
5.9000000000,0.0083589394,4.4775516081
6.0000000000,0.0071238630,4.0335392055
6.1000000000,0.0063875838,3.6330587230
6.2000000000,0.0059832123,3.2720734975
6.3000000000,0.0058204249,2.9468238987
6.4000000000,0.0058513757,2.6538566856
6.5000000000,0.0060539171,2.3900238883
6.6000000000,0.0064231916,2.1524684001
6.7000000000,0.0069675774,1.9386041318
6.8000000000,0.0077071132,1.7460944560
6.9000000000,0.0086735124,1.5728307452
