0.000000,0.100000,0.000000,0.000000,0.100000,0.000000,0.000000
0.010000,0.100005,0.001000,0.001000,0.099995,0.000100,0.020000
0.020000,0.100020,0.002000,0.002000,0.099980,0.000400,0.040000
0.030000,0.100045,0.003000,0.003000,0.099955,0.000900,0.060000
0.040000,0.100080,0.003999,0.003999,0.099920,0.001600,0.080000
0.050000,0.100125,0.004998,0.004998,0.099875,0.002500,0.100000
0.060000,0.100180,0.005997,0.005997,0.099820,0.003600,0.120000
0.070000,0.100245,0.006994,0.006994,0.099755,0.004900,0.140000
0.080000,0.100320,0.007992,0.007992,0.099680,0.006400,0.160000
0.090000,0.100405,0.008988,0.008988,0.099595,0.008100,0.180000
0.100000,0.100500,0.009984,0.009984,0.099500,0.010000,0.200000
0.110000,0.100604,0.010978,0.010978,0.099396,0.012100,0.220000
0.120000,0.100719,0.011971,0.011971,0.099281,0.014400,0.240000
0.130000,0.100844,0.012964,0.012964,0.099156,0.016900,0.260000
0.140000,0.100978,0.013955,0.013955,0.099022,0.019600,0.280000
0.150000,0.101123,0.014944,0.014944,0.098877,0.022500,0.300000
0.160000,0.101277,0.015932,0.015932,0.098723,0.025600,0.320000
0.170000,0.101442,0.016919,0.016919,0.098558,0.028900,0.340000
0.180000,0.101616,0.017903,0.017903,0.098384,0.032400,0.360000
0.190000,0.101800,0.018886,0.018886,0.098200,0.036100,0.380000
0.200000,0.101993,0.019867,0.019867,0.098007,0.040000,0.400000
0.210000,0.102197,0.020846,0.020846,0.097803,0.044100,0.420000
0.220000,0.102410,0.021823,0.021823,0.097590,0.048400,0.440000
0.230000,0.102633,0.022798,0.022798,0.097367,0.052900,0.460000
0.240000,0.102866,0.023771,0.023771,0.097134,0.057600,0.480000
0.250000,0.103109,0.024741,0.024741,0.096891,0.062500,0.500000
0.260000,0.103361,0.025708,0.025708,0.096639,0.067600,0.520000
0.270000,0.103623,0.026674,0.026674,0.096377,0.072900,0.540000
0.280000,0.103895,0.027636,0.027636,0.096105,0.078400,0.560000
0.290000,0.104176,0.028596,0.028596,0.095824,0.084100,0.580000
0.300000,0.104466,0.029552,0.029552,0.095534,0.090000,0.600000
0.310000,0.104767,0.030506,0.030506,0.095233,0.096100,0.620000
0.320000,0.105077,0.031457,0.031457,0.094923,0.102400,0.640000
0.330000,0.105396,0.032405,0.032405,0.094604,0.108900,0.660000
0.340000,0.105725,0.033349,0.033349,0.094275,0.115600,0.680000
0.350000,0.106063,0.034290,0.034290,0.093937,0.122500,0.700000
0.360000,0.106411,0.035228,0.035228,0.093589,0.129600,0.720000
0.370000,0.106767,0.036162,0.036162,0.093233,0.136900,0.740000
0.380000,0.107134,0.037093,0.037093,0.092866,0.144400,0.760000
0.390000,0.107509,0.038019,0.038019,0.092491,0.152100,0.780000
0.400000,0.107894,0.038942,0.038942,0.092106,0.160000,0.800000
0.410000,0.108288,0.039862,0.039862,0.091712,0.168100,0.820000
0.420000,0.108691,0.040777,0.040777,0.091309,0.176400,0.840000
0.430000,0.109104,0.041688,0.041688,0.090896,0.184900,0.860000
0.440000,0.109525,0.042595,0.042595,0.090475,0.193600,0.880000
0.450000,0.109956,0.043497,0.043497,0.090044,0.202500,0.900000
0.460000,0.110395,0.044396,0.044396,0.089605,0.211600,0.920000
0.470000,0.110844,0.045289,0.045289,0.089156,0.220900,0.940000
0.480000,0.111301,0.046179,0.046179,0.088699,0.230400,0.960000
0.490000,0.111767,0.047063,0.047063,0.088233,0.240100,0.980000
0.500000,0.112242,0.047943,0.047943,0.087758,0.250000,1.000000
0.510000,0.112726,0.048818,0.048818,0.087274,0.260100,1.020000
0.520000,0.113219,0.049689,0.049689,0.086781,0.270400,1.040000
0.530000,0.113720,0.050554,0.050554,0.086280,0.280900,1.060000
0.540000,0.114230,0.051414,0.051414,0.085770,0.291600,1.080000
0.550000,0.114748,0.052270,0.052270,0.085252,0.302500,1.100000
0.560000,0.115275,0.053119,0.053119,0.084725,0.313600,1.120000
0.570000,0.115810,0.053964,0.053964,0.084190,0.324900,1.140000
0.580000,0.116354,0.054803,0.054803,0.083646,0.336400,1.160000
0.590000,0.116906,0.055637,0.055637,0.083094,0.348100,1.180000
0.600000,0.117467,0.056465,0.056465,0.082533,0.360000,1.200000
0.610000,0.118036,0.057288,0.057288,0.081964,0.372100,1.220000
0.620000,0.118613,0.058104,0.058104,0.081387,0.384400,1.240000
0.630000,0.119198,0.058915,0.058915,0.080802,0.396900,1.260000
0.640000,0.119791,0.059720,0.059720,0.080209,0.409600,1.280000
0.650000,0.120392,0.060520,0.060520,0.079608,0.422500,1.300000
0.660000,0.121001,0.061313,0.061313,0.078999,0.435600,1.320000
0.670000,0.121619,0.062099,0.062099,0.078381,0.448900,1.340000
0.680000,0.122243,0.062880,0.062880,0.077757,0.462400,1.360000
0.690000,0.122876,0.063655,0.063655,0.077124,0.476100,1.380000
0.700000,0.123517,0.064423,0.064423,0.076483,0.490000,1.400000
0.710000,0.124165,0.065184,0.065184,0.075835,0.504100,1.420000
0.720000,0.124820,0.065939,0.065939,0.075180,0.518400,1.440000
0.730000,0.125483,0.066688,0.066688,0.074517,0.532900,1.460000
0.740000,0.126154,0.067430,0.067430,0.073846,0.547600,1.480000
0.750000,0.126832,0.068165,0.068165,0.073168,0.562500,1.500000
0.760000,0.127517,0.068893,0.068893,0.072483,0.577600,1.520000
0.770000,0.128210,0.069614,0.069614,0.071790,0.592900,1.540000
0.780000,0.128910,0.070329,0.070329,0.071090,0.608400,1.560000
0.790000,0.129616,0.071036,0.071036,0.070384,0.624100,1.580000
0.800000,0.130330,0.071737,0.071737,0.069670,0.640000,1.600000
0.810000,0.131051,0.072430,0.072430,0.068949,0.656100,1.620000
0.820000,0.131779,0.073116,0.073116,0.068221,0.672400,1.640000
0.830000,0.132513,0.073794,0.073794,0.067487,0.688900,1.660000
0.840000,0.133255,0.074465,0.074465,0.066745,0.705600,1.680000
0.850000,0.134003,0.075129,0.075129,0.065997,0.722500,1.700000
0.860000,0.134757,0.075785,0.075785,0.065243,0.739600,1.720000
0.870000,0.135518,0.076434,0.076434,0.064482,0.756900,1.740000
0.880000,0.136286,0.077075,0.077075,0.063714,0.774400,1.760000
0.890000,0.137060,0.077708,0.077708,0.062940,0.792100,1.780000
0.900000,0.137840,0.078334,0.078334,0.062160,0.810000,1.800000
0.910000,0.138627,0.078951,0.078951,0.061373,0.828100,1.820000
0.920000,0.139419,0.079561,0.079561,0.060581,0.846400,1.840000
0.930000,0.140218,0.080163,0.080163,0.059782,0.864900,1.860000
0.940000,0.141022,0.080757,0.080757,0.058978,0.883600,1.880000
0.950000,0.141833,0.081342,0.081342,0.058167,0.902500,1.900000
0.960000,0.142649,0.081920,0.081920,0.057351,0.921600,1.920000
0.970000,0.143471,0.082489,0.082489,0.056529,0.940900,1.940000
0.980000,0.144299,0.083051,0.083051,0.055701,0.960400,1.960000
0.990000,0.145132,0.083604,0.083604,0.054868,0.980100,1.980000
1.000000,0.145971,0.084148,0.084148,0.054029,1.000000,2.000000
1.010000,0.146815,0.084684,0.084684,0.053185,1.020100,2.020000
1.020000,0.147665,0.085212,0.085212,0.052335,1.040400,2.040000
1.030000,0.148520,0.085731,0.085731,0.051480,1.060900,2.060000
1.040000,0.149379,0.086241,0.086241,0.050621,1.081600,2.080000
1.050000,0.150244,0.086743,0.086743,0.049756,1.102500,2.100000
1.060000,0.151114,0.087236,0.087236,0.048886,1.123600,2.120000
1.070000,0.151989,0.087721,0.087721,0.048011,1.144900,2.140000
1.080000,0.152869,0.088197,0.088197,0.047131,1.166400,2.160000
1.090000,0.153753,0.088664,0.088664,0.046247,1.188100,2.180000
1.100000,0.154642,0.089122,0.089122,0.045358,1.210000,2.200000
1.110000,0.155535,0.089571,0.089571,0.044465,1.232100,2.220000
1.120000,0.156433,0.090011,0.090011,0.043567,1.254400,2.240000
1.130000,0.157336,0.090442,0.090442,0.042664,1.276900,2.260000
1.140000,0.158242,0.090864,0.090864,0.041758,1.299600,2.280000
1.150000,0.159153,0.091277,0.091277,0.040847,1.322500,2.300000
1.160000,0.160068,0.091681,0.091681,0.039932,1.345600,2.320000
1.170000,0.160987,0.092076,0.092076,0.039013,1.368900,2.340000
1.180000,0.161909,0.092461,0.092461,0.038091,1.392400,2.360000
1.190000,0.162836,0.092838,0.092838,0.037164,1.416100,2.380000
1.200000,0.163766,0.093205,0.093205,0.036234,1.440000,2.400000
