0.0000000000,2.0000000000,2.0000000000
0.1000000000,2.2000000000,1.8000000000
0.2000000000,2.4640000000,1.6560000000
0.3000000000,2.7951616000,1.5672384000
0.4000000000,3.1956416206,1.5351353394
0.5000000000,3.6637598684,1.5651689759
0.6000000000,4.1894475008,1.6690586113
0.7000000000,4.7470384083,1.8675843707
0.8000000000,5.2846004569,2.1938585333
0.9000000000,5.7106140133,2.6950675541
1.0000000000,5.8847491631,3.4255963420
1.1000000000,5.6342963914,4.4137949600
1.2000000000,4.8377224072,5.5765193736
1.3000000000,3.5912738566,6.6013288343
1.4000000000,2.2979380474,6.9916481502
1.5000000000,1.3806820318,6.5007911350
1.6000000000,0.8973340901,5.4481063458
1.7000000000,0.6776571621,4.3025515971
1.8000000000,0.5893888202,3.3033516084
1.9000000000,0.5715096155,2.5070419766
2.0000000000,0.5996826406,1.8982092433
2.1000000000,0.6657551196,1.4425787834
2.2000000000,0.7694412344,1.1058455694
2.3000000000,0.9151852868,0.8591802166
2.4000000000,1.1111099635,0.6800570609
2.5000000000,1.3688811349,0.5516017603
2.6000000000,1.7040377511,0.4616289565
2.7000000000,2.1365857595,0.4018035865
2.8000000000,2.6917127052,0.3671112926
2.9000000000,3.4004107037,0.3557937179
3.0000000000,4.2995494382,0.3700400792
3.1000000000,5.4303137082,0.4181286169
3.2000000000,6.8323508647,0.5197469878
3.3000000000,8.5269467459,0.7189322697
3.4000000000,10.4720010519,1.1162823065
3.5000000000,12.4446304187,1.9503685634
3.6000000000,13.7508579491,3.7924195895
3.7000000000,12.6612130281,7.8695960184
3.8000000000,6.4957137730,15.4725803763
3.9000000000,-1.6061174406,20.8813516090
4.0000000000,1.2658376274,11.2631558261
4.1000000000,0.2198562708,9.3099417231
4.2000000000,0.0811282452,6.7216441131
4.3000000000,0.0509351996,4.7596823983
4.4000000000,0.0419722222,3.3560212161
4.5000000000,0.0404779220,2.3633008181
4.6000000000,0.0430551480,1.6638767233
4.7000000000,0.0488078465,1.1718775521
4.8000000000,0.0577305185,0.8260339685
4.9000000000,0.0702809371,0.5829925149
5.0000000000,0.0872678923,0.4121920864
5.1000000000,0.1098511465,0.2921315740
5.2000000000,0.1395973916,0.2077012006
5.3000000000,0.1785771545,0.1482902950
5.4000000000,0.2295021749,0.1064513324
5.5000000000,0.2959097462,0.0769590139
5.6000000000,0.3824053778,0.0561486020
5.7000000000,0.4949798384,0.0414511741
5.8000000000,0.6414220404,0.0310675714
5.9000000000,0.8318559100,0.0237400425
6.0000000000,1.0794378535,0.0185928592
6.1000000000,1.4012622259,0.0150219851
6.2000000000,1.8195359197,0.0126203636
6.3000000000,2.3631003751,0.0111305750
6.4000000000,3.0694002210,0.0104216691
6.5000000000,3.9870214600,0.0104939957
6.6000000000,5.1789439194,0.0115297756
6.7000000000,6.7266558891,0.0140420490
6.8000000000,8.7352070527,0.0192750375
6.9000000000,11.3389320242,0.0303296706
