0.000000,10.000000,0.000000
0.015625,10.000000,-0.051961
0.031250,9.999182,-0.103677
0.046875,9.997549,-0.155145
0.062500,9.995106,-0.206362
0.078125,9.991856,-0.257324
0.093750,9.987804,-0.308030
0.109375,9.982954,-0.358474
0.125000,9.977309,-0.408656
0.140625,9.970874,-0.458572
0.156250,9.963653,-0.508218
0.171875,9.955650,-0.557593
0.187500,9.946869,-0.606694
0.203125,9.937316,-0.655517
0.218750,9.926993,-0.704061
0.234375,9.915906,-0.752321
0.250000,9.904059,-0.800297
0.265625,9.891457,-0.847984
0.281250,9.878104,-0.895382
0.296875,9.864004,-0.942486
0.312500,9.849163,-0.989294
0.328125,9.833584,-1.035805
0.343750,9.817273,-1.082016
0.359375,9.800235,-1.127923
0.375000,9.782473,-1.173526
0.390625,9.763994,-1.218821
0.406250,9.744801,-1.263807
0.421875,9.724899,-1.308480
0.437500,9.704295,-1.352840
0.453125,9.682992,-1.396883
0.468750,9.660995,-1.440607
0.484375,9.638309,-1.484012
0.500000,9.614941,-1.527093
0.515625,9.590893,-1.569850
0.531250,9.566173,-1.612280
0.546875,9.540784,-1.654382
0.562500,9.514732,-1.696153
0.578125,9.488023,-1.737591
0.593750,9.460661,-1.778696
0.609375,9.432652,-1.819464
0.625000,9.404000,-1.859895
0.640625,9.374713,-1.899985
0.656250,9.344793,-1.939735
0.671875,9.314248,-1.979142
0.687500,9.283083,-2.018204
0.703125,9.251302,-2.056919
0.718750,9.218911,-2.095287
0.734375,9.185917,-2.133306
0.750000,9.152323,-2.170974
0.765625,9.118137,-2.208290
0.781250,9.083363,-2.245252
0.796875,9.048007,-2.281859
0.812500,9.012074,-2.318109
0.828125,8.975571,-2.354002
0.843750,8.938502,-2.389536
0.859375,8.900874,-2.424710
0.875000,8.862692,-2.459522
0.890625,8.823961,-2.493972
0.906250,8.784689,-2.528058
0.921875,8.744879,-2.561779
0.937500,8.704539,-2.595134
0.953125,8.663673,-2.628122
0.968750,8.622288,-2.660742
0.984375,8.580389,-2.692993
1.000000,8.537982,-2.724874
1.015625,8.495073,-2.756385
1.031250,8.451668,-2.787524
1.046875,8.407773,-2.818291
1.062500,8.363393,-2.848684
1.078125,8.318535,-2.878704
1.093750,8.273204,-2.908348
1.109375,8.227406,-2.937618
1.125000,8.181147,-2.966511
1.140625,8.134433,-2.995028
1.156250,8.087270,-3.023167
1.171875,8.039664,-3.050929
1.187500,7.991621,-3.078312
1.203125,7.943146,-3.105316
1.218750,7.894247,-3.131941
1.234375,7.844928,-3.158187
1.250000,7.795196,-3.184052
1.265625,7.745056,-3.209537
1.281250,7.694515,-3.234642
1.296875,7.643579,-3.259365
1.312500,7.592254,-3.283707
1.328125,7.540545,-3.307667
1.343750,7.488459,-3.331246
1.359375,7.436002,-3.354443
1.375000,7.383179,-3.377257
1.390625,7.329997,-3.399690
1.406250,7.276462,-3.421741
1.421875,7.222579,-3.443409
1.437500,7.168356,-3.464695
1.453125,7.113797,-3.485599
1.468750,7.058909,-3.506121
1.484375,7.003698,-3.526261
1.500000,6.948170,-3.546019
1.515625,6.892330,-3.565395
1.531250,6.836186,-3.584390
1.546875,6.779742,-3.603003
1.562500,6.723005,-3.621236
1.578125,6.665981,-3.639087
1.593750,6.608677,-3.656558
1.609375,6.551096,-3.673649
1.625000,6.493247,-3.690360
1.640625,6.435135,-3.706692
1.656250,6.376765,-3.722644
1.671875,6.318145,-3.738218
1.687500,6.259279,-3.753414
1.703125,6.200173,-3.768232
1.718750,6.140835,-3.782674
1.734375,6.081269,-3.796739
1.750000,6.021481,-3.810428
1.765625,5.961478,-3.823742
1.781250,5.901265,-3.836681
1.796875,5.840849,-3.849246
1.812500,5.780235,-3.861438
1.828125,5.719428,-3.873258
1.843750,5.658436,-3.884706
1.859375,5.597263,-3.895783
1.875000,5.535916,-3.906490
1.890625,5.474400,-3.916827
1.906250,5.412722,-3.926796
1.921875,5.350886,-3.936398
1.937500,5.288899,-3.945633
1.953125,5.226767,-3.954503
1.968750,5.164495,-3.963007
1.984375,5.102089,-3.971148
2.000000,5.039556,-3.978927
2.015625,4.976899,-3.986344
2.031250,4.914126,-3.993400
2.046875,4.851242,-4.000097
2.062500,4.788252,-4.006435
2.078125,4.725162,-4.012416
2.093750,4.661978,-4.018041
2.109375,4.598706,-4.023312
2.125000,4.535351,-4.028228
2.140625,4.471918,-4.032793
2.156250,4.408413,-4.037006
2.171875,4.344842,-4.040869
2.187500,4.281210,-4.044384
2.203125,4.217523,-4.047551
2.218750,4.153786,-4.050373
2.234375,4.090004,-4.052850
2.250000,4.026184,-4.054984
2.265625,3.962330,-4.056776
2.281250,3.898447,-4.058229
2.296875,3.834542,-4.059342
2.312500,3.770620,-4.060118
2.328125,3.706685,-4.060558
2.343750,3.642743,-4.060664
2.359375,3.578799,-4.060437
2.375000,3.514859,-4.059879
2.390625,3.450928,-4.058992
2.406250,3.387011,-4.057776
2.421875,3.323113,-4.056234
2.437500,3.259239,-4.054367
2.453125,3.195394,-4.052177
2.468750,3.131584,-4.049666
2.484375,3.067814,-4.046835
2.500000,3.004088,-4.043686
2.515625,2.940412,-4.040221
2.531250,2.876790,-4.036441
2.546875,2.813228,-4.032348
2.562500,2.749731,-4.027945
2.578125,2.686302,-4.023232
2.593750,2.622948,-4.018212
2.609375,2.559673,-4.012887
2.625000,2.496482,-4.007257
